[0.000000] (-) TimerEvent: {}
[0.000557] (-) JobUnselected: {'identifier': 'moveit_resources_jakes_pendulum_description'}
[0.000569] (-) JobUnselected: {'identifier': 'moveit_resources_panda_description'}
[0.000582] (-) JobUnselected: {'identifier': 'moveit_resources_panda_moveit_config'}
[0.000595] (-) JobUnselected: {'identifier': 'moveit_resources_pr2_description'}
[0.000608] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_ikfast_manipulator_plugin'}
[0.000621] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_moveit_config'}
[0.000634] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_pg70_support'}
[0.000646] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_support'}
[0.000659] (-) JobUnselected: {'identifier': 'moveit_ros'}
[0.000672] (-) JobUnselected: {'identifier': 'moveit_ros_benchmarks'}
[0.000684] (-) JobUnselected: {'identifier': 'moveit_ros_control_interface'}
[0.000697] (-) JobUnselected: {'identifier': 'moveit_ros_move_group'}
[0.000710] (-) JobUnselected: {'identifier': 'moveit_ros_occupancy_map_monitor'}
[0.000722] (-) JobUnselected: {'identifier': 'moveit_ros_perception'}
[0.000735] (-) JobUnselected: {'identifier': 'moveit_ros_planning_interface'}
[0.000747] (-) JobUnselected: {'identifier': 'moveit_ros_robot_interaction'}
[0.000760] (-) JobUnselected: {'identifier': 'moveit_ros_tests'}
[0.000772] (-) JobUnselected: {'identifier': 'moveit_ros_trajectory_cache'}
[0.000785] (-) JobUnselected: {'identifier': 'moveit_ros_visualization'}
[0.000797] (-) JobUnselected: {'identifier': 'moveit_ros_warehouse'}
[0.000810] (-) JobUnselected: {'identifier': 'moveit_runtime'}
[0.000846] (-) JobUnselected: {'identifier': 'moveit_servo'}
[0.001149] (-) JobUnselected: {'identifier': 'moveit_setup_app_plugins'}
[0.001170] (-) JobUnselected: {'identifier': 'moveit_setup_assistant'}
[0.001185] (-) JobUnselected: {'identifier': 'moveit_setup_controllers'}
[0.001198] (-) JobUnselected: {'identifier': 'moveit_setup_core_plugins'}
[0.001210] (-) JobUnselected: {'identifier': 'moveit_setup_framework'}
[0.001222] (-) JobUnselected: {'identifier': 'moveit_setup_srdf_plugins'}
[0.001236] (-) JobUnselected: {'identifier': 'moveit_simple_controller_manager'}
[0.001254] (-) JobUnselected: {'identifier': 'moveit_visual_tools'}
[0.001266] (-) JobUnselected: {'identifier': 'parameter_traits'}
[0.001279] (-) JobUnselected: {'identifier': 'pilz_industrial_motion_planner'}
[0.001292] (-) JobUnselected: {'identifier': 'pilz_industrial_motion_planner_testutils'}
[0.001305] (-) JobUnselected: {'identifier': 'rviz_visual_tools'}
[0.001321] (moveit_ros_planning) JobQueued: {'identifier': 'moveit_ros_planning', 'dependencies': OrderedDict([('generate_parameter_library_py', '/home/jake/moveit2_ws_main/install/generate_parameter_library_py'), ('geometric_shapes', '/home/jake/moveit2_ws_main/install/geometric_shapes'), ('moveit_common', '/home/jake/moveit2_ws_main/install/moveit_common'), ('moveit_configs_utils', '/home/jake/moveit2_ws_main/install/moveit_configs_utils'), ('moveit_msgs', '/home/jake/moveit2_ws_main/install/moveit_msgs'), ('moveit_resources_panda_description', '/home/jake/moveit2_ws_main/install/moveit_resources_panda_description'), ('moveit_resources_pr2_description', '/home/jake/moveit2_ws_main/install/moveit_resources_pr2_description'), ('parameter_traits', '/home/jake/moveit2_ws_main/install/parameter_traits'), ('generate_parameter_library', '/home/jake/moveit2_ws_main/install/generate_parameter_library'), ('moveit_resources_panda_moveit_config', '/home/jake/moveit2_ws_main/install/moveit_resources_panda_moveit_config'), ('moveit_core', '/home/jake/moveit2_ws_main/install/moveit_core'), ('moveit_ros_occupancy_map_monitor', '/home/jake/moveit2_ws_main/install/moveit_ros_occupancy_map_monitor')])}
[0.001355] (moveit_ros_planning) JobStarted: {'identifier': 'moveit_ros_planning'}
[0.099466] (-) TimerEvent: {}
[0.136226] (moveit_ros_planning) JobProgress: {'identifier': 'moveit_ros_planning', 'progress': 'cmake'}
[0.137733] (moveit_ros_planning) JobProgress: {'identifier': 'moveit_ros_planning', 'progress': 'build'}
