[0.000000] (-) TimerEvent: {}
[0.199877] (-) TimerEvent: {}
[0.300170] (-) TimerEvent: {}
[0.337055] (moveit_hybrid_planning) StdoutLine: {'line': b'[  5%] Built target hp_manager_parameters\n'}
[0.397819] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 10%] \x1b[32mBuilding CXX object hybrid_planning_manager/hybrid_planning_manager_component/CMakeFiles/moveit_hybrid_planning_manager.dir/src/hybrid_planning_manager.cpp.o\x1b[0m\n'}
[0.400270] (-) TimerEvent: {}
[0.500494] (-) TimerEvent: {}
[0.600718] (-) TimerEvent: {}
[0.700963] (-) TimerEvent: {}
[0.801233] (-) TimerEvent: {}
[0.901529] (-) TimerEvent: {}
[1.001814] (-) TimerEvent: {}
[1.102088] (-) TimerEvent: {}
[1.202360] (-) TimerEvent: {}
[1.302584] (-) TimerEvent: {}
[1.402863] (-) TimerEvent: {}
[1.503134] (-) TimerEvent: {}
[1.603414] (-) TimerEvent: {}
[1.703697] (-) TimerEvent: {}
[1.803974] (-) TimerEvent: {}
[1.904253] (-) TimerEvent: {}
[2.004574] (-) TimerEvent: {}
[2.104839] (-) TimerEvent: {}
[2.205114] (-) TimerEvent: {}
[2.305394] (-) TimerEvent: {}
[2.405640] (-) TimerEvent: {}
[2.505966] (-) TimerEvent: {}
[2.606244] (-) TimerEvent: {}
[2.706558] (-) TimerEvent: {}
[2.806834] (-) TimerEvent: {}
[2.907112] (-) TimerEvent: {}
[3.007385] (-) TimerEvent: {}
[3.107588] (-) TimerEvent: {}
[3.207861] (-) TimerEvent: {}
[3.308135] (-) TimerEvent: {}
[3.408408] (-) TimerEvent: {}
[3.508630] (-) TimerEvent: {}
[3.608911] (-) TimerEvent: {}
[3.709233] (-) TimerEvent: {}
[3.809532] (-) TimerEvent: {}
[3.909818] (-) TimerEvent: {}
[4.010093] (-) TimerEvent: {}
[4.110378] (-) TimerEvent: {}
[4.210586] (-) TimerEvent: {}
[4.310868] (-) TimerEvent: {}
[4.411130] (-) TimerEvent: {}
[4.511416] (-) TimerEvent: {}
[4.611669] (-) TimerEvent: {}
[4.711943] (-) TimerEvent: {}
[4.812219] (-) TimerEvent: {}
[4.912493] (-) TimerEvent: {}
[5.012836] (-) TimerEvent: {}
[5.113109] (-) TimerEvent: {}
[5.213382] (-) TimerEvent: {}
[5.313583] (-) TimerEvent: {}
[5.413862] (-) TimerEvent: {}
[5.514134] (-) TimerEvent: {}
[5.614412] (-) TimerEvent: {}
[5.714688] (-) TimerEvent: {}
[5.814970] (-) TimerEvent: {}
[5.915291] (-) TimerEvent: {}
[6.015653] (-) TimerEvent: {}
[6.115977] (-) TimerEvent: {}
[6.216303] (-) TimerEvent: {}
[6.316626] (-) TimerEvent: {}
[6.416910] (-) TimerEvent: {}
[6.517188] (-) TimerEvent: {}
[6.617468] (-) TimerEvent: {}
[6.717748] (-) TimerEvent: {}
[6.818025] (-) TimerEvent: {}
[6.918305] (-) TimerEvent: {}
[7.018584] (-) TimerEvent: {}
[7.118852] (-) TimerEvent: {}
[7.219133] (-) TimerEvent: {}
[7.319409] (-) TimerEvent: {}
[7.419652] (-) TimerEvent: {}
[7.519927] (-) TimerEvent: {}
[7.620208] (-) TimerEvent: {}
[7.720573] (-) TimerEvent: {}
[7.820817] (-) TimerEvent: {}
[7.921089] (-) TimerEvent: {}
[8.021367] (-) TimerEvent: {}
[8.121582] (-) TimerEvent: {}
[8.221854] (-) TimerEvent: {}
[8.322132] (-) TimerEvent: {}
[8.422368] (-) TimerEvent: {}
[8.522584] (-) TimerEvent: {}
[8.622856] (-) TimerEvent: {}
[8.723131] (-) TimerEvent: {}
[8.823403] (-) TimerEvent: {}
[8.923645] (-) TimerEvent: {}
[9.023921] (-) TimerEvent: {}
[9.124192] (-) TimerEvent: {}
[9.224466] (-) TimerEvent: {}
[9.324780] (-) TimerEvent: {}
[9.425059] (-) TimerEvent: {}
[9.525330] (-) TimerEvent: {}
[9.625584] (-) TimerEvent: {}
[9.725898] (-) TimerEvent: {}
[9.826175] (-) TimerEvent: {}
[9.926449] (-) TimerEvent: {}
[10.026731] (-) TimerEvent: {}
[10.127006] (-) TimerEvent: {}
[10.227284] (-) TimerEvent: {}
[10.327606] (-) TimerEvent: {}
[10.427884] (-) TimerEvent: {}
[10.528155] (-) TimerEvent: {}
[10.628424] (-) TimerEvent: {}
[10.728701] (-) TimerEvent: {}
[10.828977] (-) TimerEvent: {}
[10.929245] (-) TimerEvent: {}
[11.029555] (-) TimerEvent: {}
[11.129820] (-) TimerEvent: {}
[11.230092] (-) TimerEvent: {}
[11.330363] (-) TimerEvent: {}
[11.430582] (-) TimerEvent: {}
[11.530858] (-) TimerEvent: {}
[11.631131] (-) TimerEvent: {}
[11.731406] (-) TimerEvent: {}
[11.831646] (-) TimerEvent: {}
[11.931926] (-) TimerEvent: {}
[12.032200] (-) TimerEvent: {}
[12.132478] (-) TimerEvent: {}
[12.232793] (-) TimerEvent: {}
[12.333069] (-) TimerEvent: {}
[12.433351] (-) TimerEvent: {}
[12.533584] (-) TimerEvent: {}
[12.633859] (-) TimerEvent: {}
[12.734132] (-) TimerEvent: {}
[12.834403] (-) TimerEvent: {}
[12.934645] (-) TimerEvent: {}
[13.034914] (-) TimerEvent: {}
[13.135187] (-) TimerEvent: {}
[13.235458] (-) TimerEvent: {}
[13.335739] (-) TimerEvent: {}
[13.436014] (-) TimerEvent: {}
[13.536292] (-) TimerEvent: {}
[13.636609] (-) TimerEvent: {}
[13.736878] (-) TimerEvent: {}
[13.837151] (-) TimerEvent: {}
[13.937424] (-) TimerEvent: {}
[14.037701] (-) TimerEvent: {}
[14.137981] (-) TimerEvent: {}
[14.238255] (-) TimerEvent: {}
[14.338566] (-) TimerEvent: {}
[14.438830] (-) TimerEvent: {}
[14.539098] (-) TimerEvent: {}
[14.639371] (-) TimerEvent: {}
[14.739581] (-) TimerEvent: {}
[14.839846] (-) TimerEvent: {}
[14.940125] (-) TimerEvent: {}
[15.040397] (-) TimerEvent: {}
[15.140640] (-) TimerEvent: {}
[15.240916] (-) TimerEvent: {}
[15.341190] (-) TimerEvent: {}
[15.441464] (-) TimerEvent: {}
[15.541738] (-) TimerEvent: {}
[15.642006] (-) TimerEvent: {}
[15.742269] (-) TimerEvent: {}
[15.842566] (-) TimerEvent: {}
[15.942837] (-) TimerEvent: {}
[16.043087] (-) TimerEvent: {}
[16.143363] (-) TimerEvent: {}
[16.243585] (-) TimerEvent: {}
[16.343850] (-) TimerEvent: {}
[16.444124] (-) TimerEvent: {}
[16.544404] (-) TimerEvent: {}
[16.644667] (-) TimerEvent: {}
[16.744941] (-) TimerEvent: {}
[16.845213] (-) TimerEvent: {}
[16.945487] (-) TimerEvent: {}
[17.045766] (-) TimerEvent: {}
[17.146035] (-) TimerEvent: {}
[17.246303] (-) TimerEvent: {}
[17.346613] (-) TimerEvent: {}
[17.446878] (-) TimerEvent: {}
[17.547153] (-) TimerEvent: {}
[17.647425] (-) TimerEvent: {}
[17.747703] (-) TimerEvent: {}
[17.847976] (-) TimerEvent: {}
[17.948264] (-) TimerEvent: {}
[18.048582] (-) TimerEvent: {}
[18.148848] (-) TimerEvent: {}
[18.249120] (-) TimerEvent: {}
[18.349396] (-) TimerEvent: {}
[18.449639] (-) TimerEvent: {}
[18.549918] (-) TimerEvent: {}
[18.650192] (-) TimerEvent: {}
[18.750535] (-) TimerEvent: {}
[18.850813] (-) TimerEvent: {}
[18.951087] (-) TimerEvent: {}
[18.964690] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 15%] \x1b[32m\x1b[1mLinking CXX shared library libmoveit_hybrid_planning_manager.so\x1b[0m\n'}
[19.051215] (-) TimerEvent: {}
[19.151478] (-) TimerEvent: {}
[19.251719] (-) TimerEvent: {}
[19.351997] (-) TimerEvent: {}
[19.452294] (-) TimerEvent: {}
[19.552594] (-) TimerEvent: {}
[19.652846] (-) TimerEvent: {}
[19.753135] (-) TimerEvent: {}
[19.853415] (-) TimerEvent: {}
[19.953692] (-) TimerEvent: {}
[20.014079] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 15%] Built target moveit_hybrid_planning_manager\n'}
[20.053777] (-) TimerEvent: {}
[20.076836] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 20%] \x1b[32mBuilding CXX object hybrid_planning_manager/planner_logic_plugins/CMakeFiles/single_plan_execution_plugin.dir/src/single_plan_execution.cpp.o\x1b[0m\n'}
[20.153905] (-) TimerEvent: {}
[20.254156] (-) TimerEvent: {}
[20.354443] (-) TimerEvent: {}
[20.454751] (-) TimerEvent: {}
[20.555021] (-) TimerEvent: {}
[20.655292] (-) TimerEvent: {}
[20.755602] (-) TimerEvent: {}
[20.855876] (-) TimerEvent: {}
[20.956133] (-) TimerEvent: {}
[21.056407] (-) TimerEvent: {}
[21.156650] (-) TimerEvent: {}
[21.256927] (-) TimerEvent: {}
[21.357200] (-) TimerEvent: {}
[21.457474] (-) TimerEvent: {}
[21.557752] (-) TimerEvent: {}
[21.658045] (-) TimerEvent: {}
[21.758306] (-) TimerEvent: {}
[21.858585] (-) TimerEvent: {}
[21.958853] (-) TimerEvent: {}
[22.059178] (-) TimerEvent: {}
[22.159463] (-) TimerEvent: {}
[22.259742] (-) TimerEvent: {}
[22.360019] (-) TimerEvent: {}
[22.460300] (-) TimerEvent: {}
[22.560615] (-) TimerEvent: {}
[22.660880] (-) TimerEvent: {}
[22.761137] (-) TimerEvent: {}
[22.861415] (-) TimerEvent: {}
[22.961693] (-) TimerEvent: {}
[23.061974] (-) TimerEvent: {}
[23.162303] (-) TimerEvent: {}
[23.262634] (-) TimerEvent: {}
[23.362910] (-) TimerEvent: {}
[23.463185] (-) TimerEvent: {}
[23.563464] (-) TimerEvent: {}
[23.663739] (-) TimerEvent: {}
[23.763996] (-) TimerEvent: {}
[23.864273] (-) TimerEvent: {}
[23.964573] (-) TimerEvent: {}
[24.064884] (-) TimerEvent: {}
[24.165163] (-) TimerEvent: {}
[24.265440] (-) TimerEvent: {}
[24.365719] (-) TimerEvent: {}
[24.465991] (-) TimerEvent: {}
[24.566270] (-) TimerEvent: {}
[24.666580] (-) TimerEvent: {}
[24.766876] (-) TimerEvent: {}
[24.867160] (-) TimerEvent: {}
[24.966402] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 25%] \x1b[32m\x1b[1mLinking CXX shared library libsingle_plan_execution_plugin.so\x1b[0m\n'}
[24.967249] (-) TimerEvent: {}
[25.067491] (-) TimerEvent: {}
[25.167719] (-) TimerEvent: {}
[25.267970] (-) TimerEvent: {}
[25.368249] (-) TimerEvent: {}
[25.468564] (-) TimerEvent: {}
[25.568824] (-) TimerEvent: {}
[25.669105] (-) TimerEvent: {}
[25.769375] (-) TimerEvent: {}
[25.869579] (-) TimerEvent: {}
[25.969854] (-) TimerEvent: {}
[26.070121] (-) TimerEvent: {}
[26.170390] (-) TimerEvent: {}
[26.270579] (-) TimerEvent: {}
[26.370839] (-) TimerEvent: {}
[26.471110] (-) TimerEvent: {}
[26.571380] (-) TimerEvent: {}
[26.671654] (-) TimerEvent: {}
[26.771921] (-) TimerEvent: {}
[26.872190] (-) TimerEvent: {}
[26.972462] (-) TimerEvent: {}
[27.072734] (-) TimerEvent: {}
[27.173041] (-) TimerEvent: {}
[27.273308] (-) TimerEvent: {}
[27.373615] (-) TimerEvent: {}
[27.473882] (-) TimerEvent: {}
[27.574153] (-) TimerEvent: {}
[27.674418] (-) TimerEvent: {}
[27.774721] (-) TimerEvent: {}
[27.874987] (-) TimerEvent: {}
[27.975255] (-) TimerEvent: {}
[28.075562] (-) TimerEvent: {}
[28.175824] (-) TimerEvent: {}
[28.276089] (-) TimerEvent: {}
[28.376357] (-) TimerEvent: {}
[28.476584] (-) TimerEvent: {}
[28.576862] (-) TimerEvent: {}
[28.677136] (-) TimerEvent: {}
[28.777404] (-) TimerEvent: {}
[28.877646] (-) TimerEvent: {}
[28.977901] (-) TimerEvent: {}
[29.078181] (-) TimerEvent: {}
[29.178449] (-) TimerEvent: {}
[29.278717] (-) TimerEvent: {}
[29.378986] (-) TimerEvent: {}
[29.479257] (-) TimerEvent: {}
[29.579566] (-) TimerEvent: {}
[29.679824] (-) TimerEvent: {}
[29.780092] (-) TimerEvent: {}
[29.880360] (-) TimerEvent: {}
[29.980581] (-) TimerEvent: {}
[30.080853] (-) TimerEvent: {}
[30.181123] (-) TimerEvent: {}
[30.281391] (-) TimerEvent: {}
[30.381633] (-) TimerEvent: {}
[30.481924] (-) TimerEvent: {}
[30.582200] (-) TimerEvent: {}
[30.682469] (-) TimerEvent: {}
[30.782741] (-) TimerEvent: {}
[30.882987] (-) TimerEvent: {}
[30.983258] (-) TimerEvent: {}
[31.083573] (-) TimerEvent: {}
[31.183861] (-) TimerEvent: {}
[31.284130] (-) TimerEvent: {}
[31.384398] (-) TimerEvent: {}
[31.484642] (-) TimerEvent: {}
[31.584918] (-) TimerEvent: {}
[31.662057] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 25%] Built target single_plan_execution_plugin\n'}
[31.685025] (-) TimerEvent: {}
[31.723452] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 30%] \x1b[32mBuilding CXX object hybrid_planning_manager/planner_logic_plugins/CMakeFiles/replan_invalidated_trajectory_plugin.dir/src/replan_invalidated_trajectory.cpp.o\x1b[0m\n'}
[31.785153] (-) TimerEvent: {}
[31.885405] (-) TimerEvent: {}
[31.985586] (-) TimerEvent: {}
[32.085843] (-) TimerEvent: {}
[32.186131] (-) TimerEvent: {}
[32.286410] (-) TimerEvent: {}
[32.386685] (-) TimerEvent: {}
[32.486963] (-) TimerEvent: {}
[32.587236] (-) TimerEvent: {}
[32.687532] (-) TimerEvent: {}
[32.787828] (-) TimerEvent: {}
[32.888102] (-) TimerEvent: {}
[32.988381] (-) TimerEvent: {}
[33.088588] (-) TimerEvent: {}
[33.188907] (-) TimerEvent: {}
[33.289188] (-) TimerEvent: {}
[33.389465] (-) TimerEvent: {}
[33.489748] (-) TimerEvent: {}
[33.590026] (-) TimerEvent: {}
[33.690301] (-) TimerEvent: {}
[33.790664] (-) TimerEvent: {}
[33.890942] (-) TimerEvent: {}
[33.991221] (-) TimerEvent: {}
[34.091505] (-) TimerEvent: {}
[34.191811] (-) TimerEvent: {}
[34.292091] (-) TimerEvent: {}
[34.392375] (-) TimerEvent: {}
[34.492665] (-) TimerEvent: {}
[34.592942] (-) TimerEvent: {}
[34.693220] (-) TimerEvent: {}
[34.793602] (-) TimerEvent: {}
[34.893932] (-) TimerEvent: {}
[34.994257] (-) TimerEvent: {}
[35.094580] (-) TimerEvent: {}
[35.194851] (-) TimerEvent: {}
[35.295132] (-) TimerEvent: {}
[35.395408] (-) TimerEvent: {}
[35.495655] (-) TimerEvent: {}
[35.595931] (-) TimerEvent: {}
[35.696210] (-) TimerEvent: {}
[35.796484] (-) TimerEvent: {}
[35.896793] (-) TimerEvent: {}
[35.997069] (-) TimerEvent: {}
[36.097343] (-) TimerEvent: {}
[36.197585] (-) TimerEvent: {}
[36.297859] (-) TimerEvent: {}
[36.398137] (-) TimerEvent: {}
[36.498410] (-) TimerEvent: {}
[36.598648] (-) TimerEvent: {}
[36.672117] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 35%] \x1b[32m\x1b[1mLinking CXX shared library libreplan_invalidated_trajectory_plugin.so\x1b[0m\n'}
[36.698727] (-) TimerEvent: {}
[36.798986] (-) TimerEvent: {}
[36.899238] (-) TimerEvent: {}
[36.999492] (-) TimerEvent: {}
[37.099794] (-) TimerEvent: {}
[37.200064] (-) TimerEvent: {}
[37.300323] (-) TimerEvent: {}
[37.400613] (-) TimerEvent: {}
[37.500884] (-) TimerEvent: {}
[37.601154] (-) TimerEvent: {}
[37.701442] (-) TimerEvent: {}
[37.801714] (-) TimerEvent: {}
[37.901985] (-) TimerEvent: {}
[38.002257] (-) TimerEvent: {}
[38.102570] (-) TimerEvent: {}
[38.202834] (-) TimerEvent: {}
[38.303103] (-) TimerEvent: {}
[38.403375] (-) TimerEvent: {}
[38.503581] (-) TimerEvent: {}
[38.603855] (-) TimerEvent: {}
[38.704126] (-) TimerEvent: {}
[38.804423] (-) TimerEvent: {}
[38.904649] (-) TimerEvent: {}
[39.004935] (-) TimerEvent: {}
[39.105223] (-) TimerEvent: {}
[39.205495] (-) TimerEvent: {}
[39.305796] (-) TimerEvent: {}
[39.406069] (-) TimerEvent: {}
[39.506339] (-) TimerEvent: {}
[39.606581] (-) TimerEvent: {}
[39.706855] (-) TimerEvent: {}
[39.807125] (-) TimerEvent: {}
[39.907395] (-) TimerEvent: {}
[40.007639] (-) TimerEvent: {}
[40.107914] (-) TimerEvent: {}
[40.208187] (-) TimerEvent: {}
[40.308457] (-) TimerEvent: {}
[40.408733] (-) TimerEvent: {}
[40.509000] (-) TimerEvent: {}
[40.609286] (-) TimerEvent: {}
[40.709597] (-) TimerEvent: {}
[40.809869] (-) TimerEvent: {}
[40.910143] (-) TimerEvent: {}
[41.010417] (-) TimerEvent: {}
[41.110692] (-) TimerEvent: {}
[41.210968] (-) TimerEvent: {}
[41.311237] (-) TimerEvent: {}
[41.411530] (-) TimerEvent: {}
[41.511810] (-) TimerEvent: {}
[41.612087] (-) TimerEvent: {}
[41.712359] (-) TimerEvent: {}
[41.812581] (-) TimerEvent: {}
[41.912847] (-) TimerEvent: {}
[42.013120] (-) TimerEvent: {}
[42.113391] (-) TimerEvent: {}
[42.213629] (-) TimerEvent: {}
[42.313896] (-) TimerEvent: {}
[42.414166] (-) TimerEvent: {}
[42.514436] (-) TimerEvent: {}
[42.614712] (-) TimerEvent: {}
[42.714980] (-) TimerEvent: {}
[42.815250] (-) TimerEvent: {}
[42.915564] (-) TimerEvent: {}
[43.015832] (-) TimerEvent: {}
[43.116117] (-) TimerEvent: {}
[43.216390] (-) TimerEvent: {}
[43.316588] (-) TimerEvent: {}
[43.416856] (-) TimerEvent: {}
[43.441962] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 35%] Built target replan_invalidated_trajectory_plugin\n'}
[43.474335] (moveit_hybrid_planning) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target moveit_global_planner_component\x1b[0m\n'}
[43.516979] (-) TimerEvent: {}
[43.523225] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 45%] Built target moveit_global_planner_component\n'}
[43.555347] (moveit_hybrid_planning) StdoutLine: {'line': b'\x1b[35m\x1b[1mConsolidate compiler generated dependencies of target motion_planning_pipeline_plugin\x1b[0m\n'}
[43.604869] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 55%] Built target motion_planning_pipeline_plugin\n'}
[43.617082] (-) TimerEvent: {}
[43.663087] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 60%] Built target local_planner_parameters\n'}
[43.717216] (-) TimerEvent: {}
[43.722688] (moveit_hybrid_planning) StdoutLine: {'line': b'[ 65%] \x1b[32mBuilding CXX object local_planner/local_planner_component/CMakeFiles/moveit_local_planner_component.dir/src/local_planner_component.cpp.o\x1b[0m\n'}
[43.817342] (-) TimerEvent: {}
[43.917580] (-) TimerEvent: {}
[44.017850] (-) TimerEvent: {}
[44.118123] (-) TimerEvent: {}
[44.218393] (-) TimerEvent: {}
[44.318635] (-) TimerEvent: {}
[44.418904] (-) TimerEvent: {}
[44.519175] (-) TimerEvent: {}
[44.619446] (-) TimerEvent: {}
[44.719722] (-) TimerEvent: {}
[44.819995] (-) TimerEvent: {}
[44.920268] (-) TimerEvent: {}
[45.020565] (-) TimerEvent: {}
[45.120847] (-) TimerEvent: {}
[45.221121] (-) TimerEvent: {}
[45.321392] (-) TimerEvent: {}
[45.421636] (-) TimerEvent: {}
[45.521911] (-) TimerEvent: {}
[45.622185] (-) TimerEvent: {}
[45.722457] (-) TimerEvent: {}
[45.822739] (-) TimerEvent: {}
[45.923032] (-) TimerEvent: {}
[46.023305] (-) TimerEvent: {}
[46.123616] (-) TimerEvent: {}
[46.223899] (-) TimerEvent: {}
[46.324173] (-) TimerEvent: {}
[46.424442] (-) TimerEvent: {}
[46.524723] (-) TimerEvent: {}
[46.625001] (-) TimerEvent: {}
[46.725283] (-) TimerEvent: {}
[46.825600] (-) TimerEvent: {}
[46.925876] (-) TimerEvent: {}
[47.026158] (-) TimerEvent: {}
[47.126440] (-) TimerEvent: {}
[47.226725] (-) TimerEvent: {}
[47.327007] (-) TimerEvent: {}
[47.427283] (-) TimerEvent: {}
[47.527603] (-) TimerEvent: {}
[47.627919] (-) TimerEvent: {}
[47.728250] (-) TimerEvent: {}
[47.828614] (-) TimerEvent: {}
[47.928891] (-) TimerEvent: {}
[48.029162] (-) TimerEvent: {}
[48.129442] (-) TimerEvent: {}
[48.229721] (-) TimerEvent: {}
[48.329997] (-) TimerEvent: {}
[48.430272] (-) TimerEvent: {}
[48.530584] (-) TimerEvent: {}
[48.630900] (-) TimerEvent: {}
[48.731177] (-) TimerEvent: {}
[48.831449] (-) TimerEvent: {}
[48.931733] (-) TimerEvent: {}
[49.031987] (-) TimerEvent: {}
[49.132258] (-) TimerEvent: {}
[49.232578] (-) TimerEvent: {}
[49.332847] (-) TimerEvent: {}
[49.433126] (-) TimerEvent: {}
[49.533450] (-) TimerEvent: {}
[49.633767] (-) TimerEvent: {}
[49.734027] (-) TimerEvent: {}
[49.834306] (-) TimerEvent: {}
[49.934584] (-) TimerEvent: {}
[50.034856] (-) TimerEvent: {}
[50.135183] (-) TimerEvent: {}
[50.235540] (-) TimerEvent: {}
[50.335793] (-) TimerEvent: {}
[50.436115] (-) TimerEvent: {}
[50.536457] (-) TimerEvent: {}
[50.636738] (-) TimerEvent: {}
[50.737018] (-) TimerEvent: {}
[50.837295] (-) TimerEvent: {}
[50.937613] (-) TimerEvent: {}
[51.037895] (-) TimerEvent: {}
[51.138178] (-) TimerEvent: {}
[51.238455] (-) TimerEvent: {}
[51.338736] (-) TimerEvent: {}
[51.439018] (-) TimerEvent: {}
[51.539341] (-) TimerEvent: {}
[51.639623] (-) TimerEvent: {}
[51.739891] (-) TimerEvent: {}
[51.840166] (-) TimerEvent: {}
[51.940446] (-) TimerEvent: {}
[52.040773] (-) TimerEvent: {}
[52.141102] (-) TimerEvent: {}
[52.241383] (-) TimerEvent: {}
[52.341635] (-) TimerEvent: {}
[52.441910] (-) TimerEvent: {}
[52.542190] (-) TimerEvent: {}
[52.642461] (-) TimerEvent: {}
[52.742745] (-) TimerEvent: {}
[52.843020] (-) TimerEvent: {}
[52.943301] (-) TimerEvent: {}
[53.043616] (-) TimerEvent: {}
[53.143893] (-) TimerEvent: {}
[53.244170] (-) TimerEvent: {}
[53.344445] (-) TimerEvent: {}
[53.444726] (-) TimerEvent: {}
[53.544999] (-) TimerEvent: {}
[53.645274] (-) TimerEvent: {}
[53.745536] (-) TimerEvent: {}
[53.845812] (-) TimerEvent: {}
[53.946086] (-) TimerEvent: {}
[54.046343] (-) TimerEvent: {}
[54.146584] (-) TimerEvent: {}
[54.246853] (-) TimerEvent: {}
[54.347132] (-) TimerEvent: {}
[54.447408] (-) TimerEvent: {}
[54.547652] (-) TimerEvent: {}
[54.647926] (-) TimerEvent: {}
[54.748213] (-) TimerEvent: {}
[54.848498] (-) TimerEvent: {}
[54.948809] (-) TimerEvent: {}
[55.049087] (-) TimerEvent: {}
[55.149365] (-) TimerEvent: {}
[55.249590] (-) TimerEvent: {}
[55.349909] (-) TimerEvent: {}
[55.450235] (-) TimerEvent: {}
[55.550597] (-) TimerEvent: {}
[55.650915] (-) TimerEvent: {}
[55.751239] (-) TimerEvent: {}
[55.851599] (-) TimerEvent: {}
[55.951920] (-) TimerEvent: {}
[56.052248] (-) TimerEvent: {}
[56.152606] (-) TimerEvent: {}
[56.252826] (-) TimerEvent: {}
[56.353099] (-) TimerEvent: {}
[56.453377] (-) TimerEvent: {}
[56.553584] (-) TimerEvent: {}
[56.653850] (-) TimerEvent: {}
[56.754119] (-) TimerEvent: {}
[56.854395] (-) TimerEvent: {}
[56.954648] (-) TimerEvent: {}
[57.054924] (-) TimerEvent: {}
[57.155199] (-) TimerEvent: {}
[57.255467] (-) TimerEvent: {}
[57.355746] (-) TimerEvent: {}
[57.456021] (-) TimerEvent: {}
[57.556297] (-) TimerEvent: {}
[57.656610] (-) TimerEvent: {}
[57.756873] (-) TimerEvent: {}
[57.857187] (-) TimerEvent: {}
[57.957464] (-) TimerEvent: {}
[58.057739] (-) TimerEvent: {}
[58.158011] (-) TimerEvent: {}
[58.258282] (-) TimerEvent: {}
[58.358596] (-) TimerEvent: {}
[58.458865] (-) TimerEvent: {}
[58.559141] (-) TimerEvent: {}
[58.659420] (-) TimerEvent: {}
[58.759704] (-) TimerEvent: {}
[58.859972] (-) TimerEvent: {}
[58.960243] (-) TimerEvent: {}
[59.060541] (-) TimerEvent: {}
[59.160827] (-) TimerEvent: {}
[59.261093] (-) TimerEvent: {}
[59.361344] (-) TimerEvent: {}
[59.461583] (-) TimerEvent: {}
[59.561859] (-) TimerEvent: {}
[59.662136] (-) TimerEvent: {}
[59.762410] (-) TimerEvent: {}
[59.862652] (-) TimerEvent: {}
[59.962941] (-) TimerEvent: {}
[60.063213] (-) TimerEvent: {}
[60.163483] (-) TimerEvent: {}
[60.263757] (-) TimerEvent: {}
[60.364023] (-) TimerEvent: {}
[60.464294] (-) TimerEvent: {}
[60.564610] (-) TimerEvent: {}
[60.664870] (-) TimerEvent: {}
[60.765135] (-) TimerEvent: {}
[60.865405] (-) TimerEvent: {}
[60.965649] (-) TimerEvent: {}
[61.065925] (-) TimerEvent: {}
[61.166195] (-) TimerEvent: {}
[61.266467] (-) TimerEvent: {}
[61.366747] (-) TimerEvent: {}
[61.467016] (-) TimerEvent: {}
[61.567289] (-) TimerEvent: {}
[61.667599] (-) TimerEvent: {}
[61.767864] (-) TimerEvent: {}
[61.868136] (-) TimerEvent: {}
[61.968419] (-) TimerEvent: {}
[62.068695] (-) TimerEvent: {}
[62.168967] (-) TimerEvent: {}
[62.269233] (-) TimerEvent: {}
[62.369532] (-) TimerEvent: {}
[62.469815] (-) TimerEvent: {}
[62.570093] (-) TimerEvent: {}
[62.670363] (-) TimerEvent: {}
[62.770581] (-) TimerEvent: {}
[62.870845] (-) TimerEvent: {}
[62.971115] (-) TimerEvent: {}
[63.071391] (-) TimerEvent: {}
[63.171605] (-) TimerEvent: {}
[63.271875] (-) TimerEvent: {}
[63.372150] (-) TimerEvent: {}
[63.472427] (-) TimerEvent: {}
[63.572708] (-) TimerEvent: {}
[63.672985] (-) TimerEvent: {}
[63.773263] (-) TimerEvent: {}
[63.873579] (-) TimerEvent: {}
[63.973842] (-) TimerEvent: {}
[64.074117] (-) TimerEvent: {}
[64.174394] (-) TimerEvent: {}
[64.274638] (-) TimerEvent: {}
[64.374910] (-) TimerEvent: {}
[64.475185] (-) TimerEvent: {}
[64.575459] (-) TimerEvent: {}
[64.675738] (-) TimerEvent: {}
[64.776009] (-) TimerEvent: {}
[64.876276] (-) TimerEvent: {}
[64.976589] (-) TimerEvent: {}
[65.076855] (-) TimerEvent: {}
[65.177128] (-) TimerEvent: {}
[65.277390] (-) TimerEvent: {}
[65.377671] (-) TimerEvent: {}
[65.477947] (-) TimerEvent: {}
[65.578223] (-) TimerEvent: {}
[65.678534] (-) TimerEvent: {}
[65.778825] (-) TimerEvent: {}
[65.879104] (-) TimerEvent: {}
[65.979379] (-) TimerEvent: {}
[66.079661] (-) TimerEvent: {}
[66.179935] (-) TimerEvent: {}
[66.280205] (-) TimerEvent: {}
[66.380477] (-) TimerEvent: {}
[66.480790] (-) TimerEvent: {}
[66.581061] (-) TimerEvent: {}
[66.681339] (-) TimerEvent: {}
