[0.000000] (-) TimerEvent: {}
[0.000590] (-) JobUnselected: {'identifier': 'moveit_resources_panda_moveit_config'}
[0.000604] (-) JobUnselected: {'identifier': 'moveit_resources_pr2_description'}
[0.000617] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_ikfast_manipulator_plugin'}
[0.000630] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_moveit_config'}
[0.000643] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_pg70_support'}
[0.000655] (-) JobUnselected: {'identifier': 'moveit_resources_prbt_support'}
[0.000668] (-) JobUnselected: {'identifier': 'moveit_ros'}
[0.000680] (-) JobUnselected: {'identifier': 'moveit_ros_control_interface'}
[0.000693] (-) JobUnselected: {'identifier': 'moveit_ros_move_group'}
[0.000705] (-) JobUnselected: {'identifier': 'moveit_ros_occupancy_map_monitor'}
[0.000718] (-) JobUnselected: {'identifier': 'moveit_ros_perception'}
[0.000730] (-) JobUnselected: {'identifier': 'moveit_ros_planning'}
[0.000742] (-) JobUnselected: {'identifier': 'moveit_ros_planning_interface'}
[0.000755] (-) JobUnselected: {'identifier': 'moveit_ros_robot_interaction'}
[0.000767] (-) JobUnselected: {'identifier': 'moveit_ros_tests'}
[0.000780] (-) JobUnselected: {'identifier': 'moveit_ros_trajectory_cache'}
[0.000792] (-) JobUnselected: {'identifier': 'moveit_ros_visualization'}
[0.000805] (-) JobUnselected: {'identifier': 'moveit_ros_warehouse'}
[0.000817] (-) JobUnselected: {'identifier': 'moveit_runtime'}
[0.000830] (-) JobUnselected: {'identifier': 'moveit_servo'}
[0.000843] (-) JobUnselected: {'identifier': 'moveit_setup_app_plugins'}
[0.000855] (-) JobUnselected: {'identifier': 'moveit_setup_assistant'}
[0.000867] (-) JobUnselected: {'identifier': 'moveit_setup_controllers'}
[0.000880] (-) JobUnselected: {'identifier': 'moveit_setup_core_plugins'}
[0.000892] (-) JobUnselected: {'identifier': 'moveit_setup_framework'}
[0.000905] (-) JobUnselected: {'identifier': 'moveit_setup_srdf_plugins'}
[0.000918] (-) JobUnselected: {'identifier': 'moveit_simple_controller_manager'}
[0.000930] (-) JobUnselected: {'identifier': 'moveit_visual_tools'}
[0.000951] (-) JobUnselected: {'identifier': 'parameter_traits'}
[0.000964] (-) JobUnselected: {'identifier': 'pilz_industrial_motion_planner'}
[0.000977] (-) JobUnselected: {'identifier': 'pilz_industrial_motion_planner_testutils'}
[0.000990] (-) JobUnselected: {'identifier': 'rviz_visual_tools'}
[0.001004] (moveit_ros_benchmarks) JobQueued: {'identifier': 'moveit_ros_benchmarks', 'dependencies': OrderedDict([('generate_parameter_library_py', '/home/jake/moveit2_ws_main/install/generate_parameter_library_py'), ('geometric_shapes', '/home/jake/moveit2_ws_main/install/geometric_shapes'), ('moveit_common', '/home/jake/moveit2_ws_main/install/moveit_common'), ('moveit_configs_utils', '/home/jake/moveit2_ws_main/install/moveit_configs_utils'), ('moveit_msgs', '/home/jake/moveit2_ws_main/install/moveit_msgs'), ('moveit_resources_panda_description', '/home/jake/moveit2_ws_main/install/moveit_resources_panda_description'), ('moveit_resources_pr2_description', '/home/jake/moveit2_ws_main/install/moveit_resources_pr2_description'), ('parameter_traits', '/home/jake/moveit2_ws_main/install/parameter_traits'), ('generate_parameter_library', '/home/jake/moveit2_ws_main/install/generate_parameter_library'), ('moveit_resources_panda_moveit_config', '/home/jake/moveit2_ws_main/install/moveit_resources_panda_moveit_config'), ('moveit_core', '/home/jake/moveit2_ws_main/install/moveit_core'), ('moveit_ros_occupancy_map_monitor', '/home/jake/moveit2_ws_main/install/moveit_ros_occupancy_map_monitor'), ('moveit_ros_planning', '/home/jake/moveit2_ws_main/install/moveit_ros_planning'), ('moveit_ros_warehouse', '/home/jake/moveit2_ws_main/install/moveit_ros_warehouse')])}
[0.001039] (moveit_ros_benchmarks) JobStarted: {'identifier': 'moveit_ros_benchmarks'}
[0.099376] (-) TimerEvent: {}
[0.135007] (moveit_ros_benchmarks) JobProgress: {'identifier': 'moveit_ros_benchmarks', 'progress': 'cmake'}
[0.135636] (moveit_ros_benchmarks) JobProgress: {'identifier': 'moveit_ros_benchmarks', 'progress': 'build'}
